yearArticle, authorArticle, year, authorFirst, authorLast, authors, article, number, line
"2018","Garnett, Philip","2004","Freed C. D.","Freed C. D.","Freed C. D.","3","1","Freed C. D., 2004, J AM INDIAN ED, V43, P33."
"2018","Garnett, Philip","1994","FUNTOWICZ S","FUNTOWICZ S","FUNTOWICZ S","3","1","FUNTOWICZ S, 1994, FUTURES, V26, P568, DOI 10.1016/0016-3287(94)90029-9."
"2018","Garnett, Philip","2006","Guerra CA","Guerra CA","Guerra CA","3","1","Guerra CA, 2006, ANN TROP MED PARASIT, V100, P189, DOI 10.1179/136485906X91512."
"2018","Garnett, Philip","2000","Gunderson LH","Gunderson LH","Gunderson LH","3","1","Gunderson LH, 2000, ANNU REV ECOL SYST, V31, P425, DOI 10.1146/annurev.ecolsys.31.1.425."
"2018","Garnett, Philip","2011","Haldane AG","Haldane AG","Haldane AG","3","1","Haldane AG, 2011, NATURE, V469, DOI 10.1038/nature09659."
"2018","Garnett, Philip","2013","Hale T.","Hale T.","Hale T.","3","1","Hale T., 2013, GRIDLOCK WHY GLOBAL."
"2018","Garnett, Philip","2013","Helbing D","Helbing D","Helbing D","3","1","Helbing D, 2013, NATURE, V497, P51, DOI 10.1038/nature12047."
"2018","Garnett, Philip","1992","HOLLAND JH","HOLLAND JH","HOLLAND JH","3","1","HOLLAND JH, 1992, DAEDALUS, V121, P17."
"2018","Garnett, Philip","2013","Hughes TP","Hughes TP","Hughes TP","3","1","Hughes TP, 2013, TRENDS ECOL EVOL, V28, P389, DOI 10.1016/j.tree.2013.05.019."
"2018","Garnett, Philip","2008","Jowit Juliette","Jowit Juliette","Jowit Juliette","3","1","Jowit Juliette, 2008, GUARDIAN."
"2018","Garnett, Philip","2003","Kappenman J.G.","Kappenman J.G.","Kappenman J.G.","3","1","Kappenman J.G., 2003, SPACE WEATHER, V1."
"2018","Garnett, Philip","2004","Karabanov E","Karabanov E","Karabanov E","3","1","Karabanov E, 2004, PALAEOGEOGR PALAEOCL, V209, P227, DOI 10.1016/j.palaeo.2004.02.017."
"2018","Garnett, Philip","2004","La Forgia G","La Forgia G","La Forgia G","3","1","La Forgia G, 2004, HEALTH POLICY, V67, P173, DOI 10.1016/S0168-8510(03)00117-9."
"2018","Garnett, Philip","2013","Lenton TM","Lenton TM","Lenton TM","3","1","Lenton TM, 2013, TRENDS ECOL EVOL, V28, P380, DOI 10.1016/j.tree.2013.06.001."
"2018","Garnett, Philip","1963","LORENZ EN","LORENZ EN","LORENZ EN","3","1","LORENZ EN, 1963, J ATMOS SCI, V20, P130, DOI 10.1175/1520-0469(1963)020<0130:DNF>2.0.CO;2."
"2018","Garnett, Philip","2009","Lovbrand E","Lovbrand E","Lovbrand E","3","1","Lovbrand E, 2009, GLOBAL ENVIRON CHANG, V19, P7, DOI 10.1016/j.gloenvcha.2008.10.002."
"2018","Garnett, Philip","2008","Mann ME","Mann ME","Mann ME","3","1","Mann ME, 2008, P NATL ACAD SCI USA, V105, P13252, DOI 10.1073/pnas.0805721105."
"2018","Garnett, Philip","2006","Mitchell M","Mitchell M","Mitchell M","3","1","Mitchell M, 2006, ARTIF INTELL, V170, P1194, DOI 10.1016/j.artint.2006.10.002."
"2018","Garnett, Philip","2004","Motter AE","Motter AE","Motter AE","3","1","Motter AE, 2004, PHYS REV LETT, V93, DOI 10.1103/PhysRevLett.93.098701."
"2018","Garnett, Philip","Vacio","NAO","NAO","NAO","3","1","NAO, TAXP SUPP UK BANKS F."
"2018","Garnett, Philip","2011","Newman M.","Newman M.","Newman M.","3","1","Newman M., 2011, STRUCTURE DYNAMICS N."
"2018","Garnett, Philip","2009","Rockstrom J","Rockstrom J","Rockstrom J","3","1","Rockstrom J, 2009, NATURE, V461, P472, DOI 10.1038/461472a."
"2018","Garnett, Philip","2012","Scheffer M","Scheffer M","Scheffer M","3","1","Scheffer M, 2012, SCIENCE, V338, P344, DOI 10.1126/science.1225244."
"2018","Garnett, Philip","2009","Scheffer M","Scheffer M","Scheffer M","3","1","Scheffer M, 2009, NATURE, V461, P53, DOI 10.1038/nature08227."
"2018","Garnett, Philip","1978","SCHULMAN LS","SCHULMAN LS","SCHULMAN LS","3","1","SCHULMAN LS, 1978, J STAT PHYS, V19, P293, DOI 10.1007/BF01011727."
"2018","Garnett, Philip","2008","Stern N","Stern N","Stern N","3","1","Stern N, 2008, AM ECON REV, V98, P1, DOI 10.1257/aer.98.2.1."
"2018","Garnett, Philip","2012","Tscharntke T","Tscharntke T","Tscharntke T","3","1","Tscharntke T, 2012, BIOL CONSERV, V151, P53, DOI 10.1016/j.biocon.2012.01.068."
"2018","Garnett, Philip","2002","Turcotte DL","Turcotte DL","Turcotte DL","3","1","Turcotte DL, 2002, P NATL ACAD SCI USA, V99, P2463, DOI 10.1073/pnas.012579399."
"2018","Garnett, Philip","2016","Verburg PH","Verburg PH","Verburg PH","3","1","Verburg PH, 2016, GLOBAL ENVIRON CHANG, V39, P328, DOI 10.1016/j.gloenvcha.2015.08.007."
"2018","Garnett, Philip","2010","Vespignani A","Vespignani A","Vespignani A","3","1","Vespignani A, 2010, NATURE, V464, P984, DOI 10.1038/464984a."
"2018","Garnett, Philip","2004","Walker B","Walker B","Walker B","3","1","Walker B, 2004, ECOL SOC, V9."
"2018","Garnett, Philip","2002","Watts DJ","Watts DJ","Watts DJ","3","1","Watts DJ, 2002, P NATL ACAD SCI USA, V99, P5766, DOI 10.1073/pnas.082090499."
"2018","Garnett, Philip","2017","World Bank","World Bank","World Bank","3","1","World Bank, 2017, GDP DAT."
"2018","Garnett, Philip","2006","Wu JJ","Wu JJ","Wu JJ","3","1","Wu JJ, 2006, PHYS REV E, V74, DOI 10.1103/PhysRevE.74.066111."
"2021","Liu, Xin","2016","{[}黄宴委 Huang Yanwei]","{[}黄宴委 Huang Yanwei]","{[}黄宴委 Huang Yanwei]","4","1","{[}黄宴委 Huang Yanwei], 2016, {[}中国电机工程学报, Proceedings of the Chinese Society of Electrical Engineering], V36, P3070."
"2021","Liu, Xin","2014","Li WW","Li WW","Li WW","4","1","Li WW, 2014, IEEE T IND ELECTRON, V61, P1855, DOI 10.1109/TIE.2013.2262762."
"2021","Liu, Xin","2013","Liu GH","Liu GH","Liu GH","4","1","Liu GH, 2013, IEEE T IND INFORM, V9, P890, DOI 10.1109/TII.2012.2222652."
"2021","Liu, Xin","2019","Liu X","Liu X","Liu X","4","1","Liu X, 2019, ADV MECH ENG, V11, DOI 10.1177/1687814019895925."
"2021","Liu, Xin","2016","Sun XD","Sun XD","Sun XD","4","1","Sun XD, 2016, IEEE T ENERGY CONVER, V31, P1539, DOI 10.1109/TEC.2016.2591925."
"2021","Liu, Xin","2016","Tan W","Tan W","Tan W","4","1","Tan W, 2016, IEEE T IND ELECTRON, V63, P2350, DOI 10.1109/TIE.2015.2505668."
"2021","Liu, Xin","2014","Xu LZ","Xu LZ","Xu LZ","4","1","Xu LZ, 2014, J CENT SOUTH UNIV, V21, P1296, DOI 10.1007/s11771-014-2066-5."
"2020","Pu, Xingcheng","2018","An BR","An BR","An BR","5","1","An BR, 2018, ISA T, V76, P78, DOI 10.1016/j.isatra.2018.03.008."
"2020","Pu, Xingcheng","2015","Cui B","Cui B","Cui B","5","1","Cui B, 2015, IET CONTROL THEORY A, V9, P2414, DOI 10.1049/iet-cta.2015.0187."
"2020","Pu, Xingcheng","2016","Cui Q","Cui Q","Cui Q","5","1","Cui Q, 2016, NEUROCOMPUTING, V218, P286, DOI 10.1016/j.neucom.2016.08.080."
"2020","Pu, Xingcheng","2018","Dong YC","Dong YC","Dong YC","5","1","Dong YC, 2018, IEEE T FUZZY SYST, V26, P3276, DOI 10.1109/TFUZZ.2018.2818078."
"2020","Pu, Xingcheng","2013","Feng YZ","Feng YZ","Feng YZ","5","1","Feng YZ, 2013, J FRANKLIN I, V350, P3277, DOI 10.1016/j.jfranklin.2013.07.004."
"2020","Pu, Xingcheng","2012","Gao YP","Gao YP","Gao YP","5","1","Gao YP, 2012, J FRANKLIN I, V349, P2598, DOI 10.1016/j.jfranklin.2012.06.009."
"2020","Pu, Xingcheng","2016","Gao YL","Gao YL","Gao YL","5","1","Gao YL, 2016, NEUROCOMPUTING, V207, P805, DOI 10.1016/j.neucom.2016.05.062."
"2020","Pu, Xingcheng","2014","Goldin D","Goldin D","Goldin D","5","1","Goldin D, 2014, ASIAN J CONTROL, V16, P30, DOI 10.1002/asjc.610."
"2020","Pu, Xingcheng","2019","Guo WL","Guo WL","Guo WL","5","1","Guo WL, 2019, INT J CONTROL AUTOM, V17, P1971, DOI 10.1007/s12555-018-0734-1."
"2020","Pu, Xingcheng","2015","Hu HX","Hu HX","Hu HX","5","1","Hu HX, 2015, CHIN CONT DECIS CONF, P267, DOI 10.1109/CCDC.2015.7161702."
"2020","Pu, Xingcheng","2014","Hu HX","Hu HX","Hu HX","5","1","Hu HX, 2014, NEUROCOMPUTING, V142, P383, DOI 10.1016/j.neucom.2014.04.021."
"2020","Pu, Xingcheng","2019","Huang J","Huang J","Huang J","5","1","Huang J, 2019, INT J CONTROL AUTOM, V17, P1096, DOI 10.1007/s12555-017-0706-x."
"2020","Pu, Xingcheng","2015","Huang J","Huang J","Huang J","5","1","Huang J, 2015, CHIN CONT DECIS CONF, P175, DOI 10.1109/CCDC.2015.7161686."
"2020","Pu, Xingcheng","2018","Jiang YL","Jiang YL","Jiang YL","5","1","Jiang YL, 2018, NEUROCOMPUTING, V319, P92, DOI 10.1016/j.neucom.2018.08.048."
"2020","Pu, Xingcheng","2019","Li HJ","Li HJ","Li HJ","5","1","Li HJ, 2019, IEEE ACCESS, V7, P71095, DOI 10.1109/ACCESS.2019.2919992."
"2020","Pu, Xingcheng","2019","Li X","Li X","Li X","5","1","Li X, 2019, INT J CONTROL AUTOM, V17, P575, DOI 10.1007/s12555-018-0550-7."
"2020","Pu, Xingcheng","2012","Lin P","Lin P","Lin P","5","1","Lin P, 2012, J FRANKLIN I, V349, P293, DOI 10.1016/j.jfranklin.2011.11.002."
"2020","Pu, Xingcheng","2009","Lin P","Lin P","Lin P","5","1","Lin P, 2009, AUTOMATICA, V45, P2154, DOI 10.1016/j.automatica.2009.05.002."
"2020","Pu, Xingcheng","2013","Liu B","Liu B","Liu B","5","1","Liu B, 2013, IEEE T NEUR NET LEAR, V24, P1141, DOI 10.1109/TNNLS.2013.2247059."
"2020","Pu, Xingcheng","2013","Liu CL","Liu CL","Liu CL","5","1","Liu CL, 2013, INT J COMMUN SYST, V26, P1243, DOI 10.1002/dac.1393."
"2020","Pu, Xingcheng","2015","Liu C","Liu C","Liu C","5","1","Liu C, 2015, INT J INTELL COMPUT, V8, P294, DOI 10.1108/IJICC-03-2015-0009."
"2020","Pu, Xingcheng","2011","Meng ZY","Meng ZY","Meng ZY","5","1","Meng ZY, 2011, IEEE T SYST MAN CY B, V41, P75, DOI 10.1109/TSMCB.2010.2045891."
"2020","Pu, Xingcheng","2004","Olfati-Saber R","Olfati-Saber R","Olfati-Saber R","5","1","Olfati-Saber R, 2004, IEEE T AUTOMAT CONTR, V49, P1520, DOI 10.1109/TAC.2004.834113."
"2020","Pu, Xingcheng","2018","Oyedeji MO","Oyedeji MO","Oyedeji MO","5","1","Oyedeji MO, 2018, SYST CONTROL LETT, V117, P37, DOI 10.1016/j.sysconle.2018.04.013."
"2020","Pu, Xingcheng","2019","Pan H","Pan H","Pan H","5","1","Pan H, 2019, IEEE T CIRCUITS-II, V66, P1406, DOI 10.1109/TCSII.2018.2878619."
"2020","Pu, Xingcheng","2019","PU X","PU X","PU X","5","1","PU X, 2019, COMPLEXITY, V2019, P1."
"2020","Pu, Xingcheng","2019","Pu XC","Pu XC","Pu XC","5","1","Pu XC, 2019, IEEE ACCESS, V7, P123679, DOI 10.1109/ACCESS.2019.2934988."
"2020","Pu, Xingcheng","2017","Qin JH","Qin JH","Qin JH","5","1","Qin JH, 2017, IEEE T CYBERNETICS, V47, P4122, DOI 10.1109/TCYB.2016.2600753."
"2020","Pu, Xingcheng","2017","Qin XL","Qin XL","Qin XL","5","1","Qin XL, 2017, 2017 IEEE INTERNATIONAL CONFERENCE ON PROGNOSTICS AND HEALTH MANAGEMENT (ICPHM), P1, DOI 10.1109/ICPHM.2017.7998297."
"2020","Pu, Xingcheng","2005","Ren W","Ren W","Ren W","5","1","Ren W, 2005, IEEE T AUTOMAT CONTR, V50, P655, DOI 10.1109/TAC.2005.846556."
"2020","Pu, Xingcheng","2015","Shang YL","Shang YL","Shang YL","5","1","Shang YL, 2015, J FRANKLIN I, V352, P4826, DOI 10.1016/j.jfranklin.2015.08.003."
"2020","Pu, Xingcheng","2018","Shi CX","Shi CX","Shi CX","5","1","Shi CX, 2018, APPL MATH COMPUT, V316, P73, DOI 10.1016/j.amc.2017.07.069."
"2020","Pu, Xingcheng","2017","Su HS","Su HS","Su HS","5","1","Su HS, 2017, IEEE T NEUR NET LEAR, V28, P2446, DOI 10.1109/TNNLS.2017.2728061."
"2020","Pu, Xingcheng","2008","Tian YP","Tian YP","Tian YP","5","1","Tian YP, 2008, IEEE T AUTOMAT CONTR, V53, P2122, DOI 10.1109/TAC.2008.930184."
"2020","Pu, Xingcheng","2012","Tian YP","Tian YP","Tian YP","5","1","Tian YP, 2012, AUTOMATICA, V48, P1205, DOI 10.1016/j.automatica.2012.03.017."
"2020","Pu, Xingcheng","2016","Wen GG","Wen GG","Wen GG","5","1","Wen GG, 2016, NEUROCOMPUTING, V175, P278, DOI 10.1016/j.neucom.2015.10.060."
"2020","Pu, Xingcheng","2016","Wen GG","Wen GG","Wen GG","5","1","Wen GG, 2016, INT J CONTROL, V89, P259, DOI 10.1080/00207179.2015.1072876."
"2020","Pu, Xingcheng","2016","Xia H","Xia H","Xia H","5","1","Xia H, 2016, NEUROCOMPUTING, V171, P1666, DOI 10.1016/j.neucom.2015.07.108."
"2020","Pu, Xingcheng","2018","Xie DM","Xie DM","Xie DM","5","1","Xie DM, 2018, NEUROCOMPUTING, V281, P37, DOI 10.1016/j.neucom.2017.11.040."
"2020","Pu, Xingcheng","2008","Yu H","Yu H","Yu H","5","1","Yu H, 2008, PROCEEDINGS OF THE 27TH CHINESE CONTROL CONFERENCE, VOL 5, P526, DOI 10.1109/CHICC.2008.4605232."
"2020","Pu, Xingcheng","2010","Yu JY","Yu JY","Yu JY","5","1","Yu JY, 2010, SYST CONTROL LETT, V59, P340, DOI 10.1016/j.sysconle.2010.03.009."
"2020","Pu, Xingcheng","2009","Yu JY","Yu JY","Yu JY","5","1","Yu JY, 2009, ASIA CONTROL CONF AS, P105."
"2019","Li, Hui","2000","Chen J","Chen J","Chen J","6","1","Chen J, 2000, COMPOS STRUCT, V49, P129, DOI 10.1016/S0263-8223(99)00108-7."
"2019","Li, Hui","2017","Gao K","Gao K","Gao K","6","1","Gao K, 2017, COMPOS STRUCT, V168, P619, DOI 10.1016/j.compstruct.2017.02.054."
"2019","Li, Hui","1996","Gilat R","Gilat R","Gilat R","6","1","Gilat R, 1996, COMPOS STRUCT, V35, P49, DOI 10.1016/0263-8223(96)00023-2."
"2019","Li, Hui","2018","Jones R.M.","Jones R.M.","Jones R.M.","6","1","Jones R.M., 2018, MECH COMPOSITE MAT."
"2019","Li, Hui","2018","Li H.","Li H.","Li H.","6","1","Li H., 2018, MICROMOTORS, V51, P1."
"2019","Li, Hui","2015","Li W","Li W","Li W","6","1","Li W, 2015, ACTA MECH SOLIDA SIN, V28, P11, DOI 10.1016/S0894-9166(15)60011-8."
"2019","Li, Hui","2017","Manalo A","Manalo A","Manalo A","6","1","Manalo A, 2017, COMPOS STRUCT, V173, P255, DOI 10.1016/j.compstruct.2017.04.040."
"2019","Li, Hui","2007","Matsunaga H","Matsunaga H","Matsunaga H","6","1","Matsunaga H, 2007, COMPOS STRUCT, V77, P249, DOI 10.1016/j.compstruct.2005.07.002."
"2019","Li, Hui","2005","Melo JDD","Melo JDD","Melo JDD","6","1","Melo JDD, 2005, COMPOS STRUCT, V70, P240, DOI 10.1016/j.compstruct.2004.08.025."
"2019","Li, Hui","2018","Duc ND","Duc ND","Duc ND","6","1","Duc ND, 2018, J THERM STRESSES, V41, P331, DOI 10.1080/01495739.2017.1398623."
"2019","Li, Hui","2017","Duc ND","Duc ND","Duc ND","6","1","Duc ND, 2017, THIN WALL STRUCT, V117, P178, DOI 10.1016/j.tws.2017.04.013."
"2019","Li, Hui","2016","Duc ND","Duc ND","Duc ND","6","1","Duc ND, 2016, EUR J MECH A-SOLID, V58, P10, DOI 10.1016/j.euromechsol.2016.01.004."
"2019","Li, Hui","2015","Duc ND","Duc ND","Duc ND","6","1","Duc ND, 2015, INT J MECH SCI, V101, P338, DOI 10.1016/j.ijmecsci.2015.08.018."
"2019","Li, Hui","2015","Duc ND","Duc ND","Duc ND","6","1","Duc ND, 2015, COMPOS STRUCT, V121, P134, DOI 10.1016/j.compstruct.2014.11.009."
"2019","Li, Hui","2015","Nikrad SF","Nikrad SF","Nikrad SF","6","1","Nikrad SF, 2015, THIN WALL STRUCT, V97, P296, DOI 10.1016/j.tws.2015.09.027."
"2019","Li, Hui","2008","{[}杨和振 YANG Hezhen]","{[}杨和振 YANG Hezhen]","{[}杨和振 YANG Hezhen]","6","1","{[}杨和振 YANG Hezhen], 2008, {[}复合材料学报, Acta Materiae Compositae Sinica], V25, P149."
"2019","Li, Hui","1998","Praveen GN","Praveen GN","Praveen GN","6","1","Praveen GN, 1998, INT J SOLIDS STRUCT, V35, P4457, DOI 10.1016/S0020-7683(97)00253-9."
"2019","Li, Hui","1992","RAM KSS","RAM KSS","RAM KSS","6","1","RAM KSS, 1992, J SOUND VIB, V158, P133, DOI 10.1016/0022-460X(92)90669-O."
"2019","Li, Hui","1992","RAO BN","RAO BN","RAO BN","6","1","RAO BN, 1992, J SOUND VIB, V152, P568, DOI 10.1016/0022-460X(92)90490-O."
"2019","Li, Hui","2004","Reddy JN.","Reddy JN.","Reddy JN.","6","1","Reddy JN., 2004, MECH LAMINATED COMPO."
"2019","Li, Hui","1999","Ribeiro P","Ribeiro P","Ribeiro P","6","1","Ribeiro P, 1999, COMPOS STRUCT, V46, P197, DOI 10.1016/S0263-8223(99)00055-0."
"2019","Li, Hui","2006","Sefrani Y","Sefrani Y","Sefrani Y","6","1","Sefrani Y, 2006, COMPOS PART B-ENG, V37, P346, DOI 10.1016/j.compositesb.2005.10.001."
"2019","Li, Hui","2017","Shen HS","Shen HS","Shen HS","6","1","Shen HS, 2017, THIN WALL STRUCT, V118, P229, DOI 10.1016/j.tws.2017.05.006."
"2019","Li, Hui","1992","SINGH G","SINGH G","SINGH G","6","1","SINGH G, 1992, COMPOS STRUCT, V20, P185, DOI 10.1016/0263-8223(92)90025-8."
"2019","Li, Hui","2009","Singha MK","Singha MK","Singha MK","6","1","Singha MK, 2009, J SOUND VIB, V328, P541, DOI 10.1016/j.jsv.2009.08.020."
"2019","Li, Hui","2017","Thanh NV","Thanh NV","Thanh NV","6","1","Thanh NV, 2017, J SANDW STRUCT MATER, V40."
"2019","Li, Hui","2006","Vinson JR","Vinson JR","Vinson JR","6","1","Vinson JR, 2006, BEHAV STRUCTURES COM."
"2019","Li, Hui","2017","Wang YQ","Wang YQ","Wang YQ","6","1","Wang YQ, 2017, COMPOS PART B-ENG, V117, P74, DOI 10.1016/j.compositesb.2017.02.037."
"2019","Li, Hui","1971","WHITNEY JM","WHITNEY JM","WHITNEY JM","6","1","WHITNEY JM, 1971, AIAA J, V9, P1708, DOI 10.2514/3.49976."
"2019","Li, Hui","2016","Wu DF","Wu DF","Wu DF","6","1","Wu DF, 2016, MEASUREMENT, V94, P80, DOI 10.1016/j.measurement.2016.07.078."
"2018","Huerta Torres, Octavio","2010","Castillo J","Castillo J","Castillo J","7","1","Castillo J, 2010, DIAPOSITIVAS NOTAS P."
"2018","Huerta Torres, Octavio","2012","Huerta O","Huerta O","Huerta O","7","1","Huerta O, 2012, ANUARIO PSICOLOGIA, V42, P411."
"2018","Huerta Torres, Octavio","2004","Jung C","Jung C","Jung C","7","1","Jung C, 2004, DINAMICA INCONSCIENT."
"2018","Huerta Torres, Octavio","1999","Jung C","Jung C","Jung C","7","1","Jung C, 1999, RECUERDOS SUENOS PEN."
"2018","Huerta Torres, Octavio","2011","Jung C.","Jung C.","Jung C.","7","1","Jung C., 2011, AION CONTRIBUCIONES."
"2018","Huerta Torres, Octavio","2002","Jung C. G.","Jung C. G.","Jung C. G.","7","1","Jung C. G., 2002, HOMBRE SUS SIMBOLOS."
"2018","Huerta Torres, Octavio","2008","JUNG Carl Gustav","JUNG Carl Gustav","JUNG Carl Gustav","7","1","JUNG Carl Gustav, 2008, TIPOS PSICOLOGICOS."
"2018","Huerta Torres, Octavio","1989","Kaplan S","Kaplan S","Kaplan S","7","1","Kaplan S, 1989, JUNGIAN SENOI DREAMW."
"2018","Huerta Torres, Octavio","2008","Las Heras A","Las Heras A","Las Heras A","7","1","Las Heras A, 2008, MANUAL PSICOLOGIA JU."
"2018","Huerta Torres, Octavio","1977","Morin E","Morin E","Morin E","7","1","Morin E, 1977, EL METODO."
"2018","Huerta Torres, Octavio","2004","Morin E.","Morin E.","Morin E.","7","1","Morin E., 2004, EL METODO."
"2018","Huerta Torres, Octavio","1990","MORIN E.","MORIN E.","MORIN E.","7","1","MORIN E., 1990, INTRO PENSAMIENTO CO."
"2018","Huerta Torres, Octavio","1991","Morin E","Morin E","Morin E","7","1","Morin E, 1991, EL METODO."
"2018","Huerta Torres, Octavio","1994","Morin E","Morin E","Morin E","7","1","Morin E, 1994, NUEVOS PARADIGMAS CU."
"2018","Huerta Torres, Octavio","1980","Morin E","Morin E","Morin E","7","1","Morin E, 1980, EL METODO."
"2018","Huerta Torres, Octavio","2001","Morin E","Morin E","Morin E","7","1","Morin E, 2001, EL METODO."
"2018","Huerta Torres, Octavio","2010","Nante B","Nante B","Nante B","7","1","Nante B, 2010, LIBRO ROJO JUNG."
"2018","Huerta Torres, Octavio","2005","Pascal E","Pascal E","Pascal E","7","1","Pascal E, 2005, JUNG VIDA COTIDIANA."
"2018","Huerta Torres, Octavio","2012","Pozzoli M","Pozzoli M","Pozzoli M","7","1","Pozzoli M, 2012, ARTE BELLEZA ESPIRIT."
"2018","Huerta Torres, Octavio","2002","Robertson R","Robertson R","Robertson R","7","1","Robertson R, 2002, INTRO PSICOLOGIA JUN."
"2018","Huerta Torres, Octavio","2011","Solares Altamirano Blanca","Solares Altamirano Blanca","Solares Altamirano Blanca","7","1","Solares Altamirano Blanca, 2011, Rev. mex. cienc. polít. soc, V56, P13."
"2015","Ota, Nao","2008","Amorim MCP","Amorim MCP","Amorim MCP","8","1","Amorim MCP, 2008, J FISH BIOL, V72, P1355, DOI 10.1111/j.1095-8649.2008.01802.x."
"2015","Ota, Nao","1994","Andersson Malte","Andersson Malte","Andersson Malte","8","1","Andersson Malte, 1994."
"2015","Ota, Nao","2005","Bostwick KS","Bostwick KS","Bostwick KS","8","1","Bostwick KS, 2005, SCIENCE, V309, P736, DOI 10.1126/science.1111701."
"2015","Ota, Nao","2003","Candolin U","Candolin U","Candolin U","8","1","Candolin U, 2003, BIOL REV, V78, P575, DOI 10.1017/S1464793103006158."
"2015","Ota, Nao","2013","Cook P","Cook P","Cook P","8","1","Cook P, 2013, J COMP PSYCHOL, V127, P412, DOI 10.1037/a0032345."
"2015","Ota, Nao","2004","Cooper BG","Cooper BG","Cooper BG","8","1","Cooper BG, 2004, SCIENCE, V303, P544, DOI 10.1126/science.1091099."
"2015","Ota, Nao","2013","Dalziell AH","Dalziell AH","Dalziell AH","8","1","Dalziell AH, 2013, CURR BIOL, V23, P1132, DOI 10.1016/j.cub.2013.05.018."
"2015","Ota, Nao","2010","de Luna AG","de Luna AG","de Luna AG","8","1","de Luna AG, 2010, ANIM BEHAV, V79, P739, DOI 10.1016/j.anbehav.2009.12.031."
"2015","Ota, Nao","2007","Duval EH","Duval EH","Duval EH","8","1","Duval EH, 2007, AUK, V124, P1168, DOI 10.1642/0004-8038(2007)124{[}1168:CDALBO]2.0.CO;2."
"2015","Ota, Nao","2014","Fusani L","Fusani L","Fusani L","8","1","Fusani L, 2014, NEUROSCI BIOBEHAV R, V46, P534, DOI 10.1016/j.neubiorev.2014.07.017."
"2015","Ota, Nao","2012","Fusani L","Fusani L","Fusani L","8","1","Fusani L, 2012, J ORNITHOL, V153, pS119, DOI 10.1007/s10336-011-0809-8."
"2015","Ota, Nao","2013","Geberzahn N","Geberzahn N","Geberzahn N","8","1","Geberzahn N, 2013, J COMP PSYCHOL, V127, P352, DOI 10.1037/a0033154."
"2015","Ota, Nao","2011","Geberzahn N","Geberzahn N","Geberzahn N","8","1","Geberzahn N, 2011, PLOS ONE, V6, DOI 10.1371/journal.pone.0026485."
"2015","Ota, Nao","2011","Girard MB","Girard MB","Girard MB","8","1","Girard MB, 2011, PLOS ONE, V6, DOI 10.1371/journal.pone.0025390."
"2015","Ota, Nao","1982","Goodwin D","Goodwin D","Goodwin D","8","1","Goodwin D, 1982, ESTRILDID FINCHES WO."
"2015","Ota, Nao","2007","Hall ML","Hall ML","Hall ML","8","1","Hall ML, 2007, CURR BIOL, V17, pR406, DOI 10.1016/j.cub.2007.04.022."
"2015","Ota, Nao","2011","Hasegawa A","Hasegawa A","Hasegawa A","8","1","Hasegawa A, 2011, SCI REP-UK, V1, DOI 10.1038/srep00120."
"2015","Ota, Nao","2013","Hattori Y","Hattori Y","Hattori Y","8","1","Hattori Y, 2013, SCI REP-UK, V3, DOI 10.1038/srep01566."
"2015","Ota, Nao","2013","Hoepfner AR","Hoepfner AR","Hoepfner AR","8","1","Hoepfner AR, 2013, PLOS ONE, V8, DOI 10.1371/journal.pone.0065525."
"2015","Ota, Nao","2007","Jones MP","Jones MP","Jones MP","8","1","Jones MP, 2007, J EXOT PET MED, V16, P69, DOI 10.1053/j.jepm.2007.03.012."
